stop_name,parent_station,zone_id,stop_id,stop_desc,stop_lat,stop_lon,location_type,platform_code
Kuvempunagara,,KVMP,33645,Kuvempunagara (Towards MS Palya),13.0696,77.54138,,
Kuvempunagara,,KVMPNG1,35825,Kuvempunagara (Towards Doddypalya),12.86789,77.47872,,
Kuvempunagara,,KVMPNG1,35826,Kuvempunagara (Towards Kengeri),12.86788,77.47862,,
Kuvempunagara ( BTM Layout),,BMTLYTK,20687,Kuvempunagara ( BTM Layout) (Towards  Central Silk Board),12.91643,77.6159,,
Kuvempunagara 2nd stage,,KMPNG2S,29402,Kuvempunagara 2nd stage (Towards MS Palya),13.07313,77.54132,,
Kuvempunagara 2nd stage,,KMPNG2S,35591,Kuvempunagara 2nd stage (Towards Gangamma Circle),13.07306,77.54142,,
Kuvempunagara Bus Station(BTM Layout),,BMTLYTK,20686,Kuvempunagara Bus Station(BTM Layout) (Towards Banashankari Bus Station),12.91597,77.61623,,
Kuvempunagara Bus station (BTM Layout),,BTML,35932,Kuvempunagara Bus station (BTM Layout) (Towards Last Stop),12.91608,77.61575,,
Kyalasanahalli,,KLSH,28432,Kyalasanahalli (Towards Byrathi Cross),13.05642,77.66027,,
Kyalasanahalli,,KLSH,33646,Kyalasanahalli (Towards Bileshivale),13.05638,77.66021,,
Kyalasanahalli,,KLYSN,35234,Kyalasanahalli (Towards Vabasandra),12.80094,77.65267,,
Kyalasanahalli Cross,,KLSNCRS,28434,Kyalasanahalli Cross (Towards Kyalasanahalli),12.80304,77.65165,,
Kyalasanahalli Cross,,KLSNCRS,33647,Kyalasanahalli Cross (Towards Vabasandra),12.80314,77.65148,,
Kyathsandra Bus Stand,,KYTSBS1,40396,Kyathsandra Bus Stand (Towards Tumakuru),13.31438,77.14558,,
Kyathsandra Bus Stand,,KYTSBS1,40397,Kyathsandra Bus Stand (Towards Dabaspete),13.31447,77.14572,,
L and T Factory Doddaballapura,,LFD,33648,L and T Factory Doddaballapura (Towards Doddaballapura),13.29211,77.57003,,
L and T Factory Doddaballapura,,LFD1,28436,L and T Factory Doddaballapura (Towards Devanahalli),13.29225,77.56981,,
LAKE VIEW appartment near beedi colony,,LVP BKC,38985,LAKE VIEW appartment near beedi colony (Towards Last Stop),12.92189,77.47585,,
LG Godown,,LGGOWD,28523,LG Godown (Towards RR Temple),12.91715,77.51126,,
LG Godown,,LGGOWD,33697,LG Godown (Towards BHEL Layout),12.91712,77.51133,,
LR Bande,,LRBD,28556,LR Bande (Towards R T Nagara),13.02892,77.61059,,
LR Bande,,LRBD,33711,LR Bande (Towards Shampura),13.02897,77.61059,,
LTG Aishwarya,,LTGARY,39074,LTG Aishwarya (Towards Kodiyala),12.78799,77.44673,,
LTG Aishwarya,,LTGARY,39075,LTG Aishwarya (Towards Anchipura Cross),12.78796,77.44675,,
LTG Indraprastha,,LTGE,39076,LTG Indraprastha (Towards Anchipura Cross),12.78542,77.44921,,
LTG Indraprastha,,LTGE,39077,LTG Indraprastha (Towards Kodiyala),12.78547,77.44915,,
Laggere Bridge,,LGRB,28439,Laggere Bridge (Towards Goraguntepalya),13.00843,77.52664,,
Laggere Bridge,,LGRB,33650,Laggere Bridge (Towards Summanahalli),13.00756,77.52678,,
Laggere Cross,,LGRC,33652,Laggere Cross (Towards Kanteerava Studio),13.02253,77.52414,,
Laggere Cross,,LGRC2,28442,Laggere Cross (Towards Laggere),13.02252,77.52347,,
Laggere Cross,,LGRC2,33651,Laggere Cross (Towards Jalahalli Cross),13.02281,77.52313,,
Laggere New Bus Stand,,PRVNL,28443,Laggere New Bus Stand (Towards Laggere New Bus Stand),13.01054,77.52504,,
Lagumenahalli Circle,,LGMC,28445,Lagumenahalli Circle (Towards Bommanahalli),13.07214,77.75426,,
Lagumenahalli Cross,,LGMHCR,28448,Lagumenahalli Cross (Towards Doddaballapur),13.40435,77.53498,,
Lagumenahalli Cross,,LGMHCR,33654,Lagumenahalli Cross (Towards Ghati Subramanya),13.40432,77.53495,,
Lake Side Hospital,,LSK,28452,Lake Side Hospital (Towards Shivaji Nagara),12.98833,77.61736,,
Lakeshore Garden,,LKRG,23517,Lakeshore Garden (Towards Thindlu),13.06987,77.56477,,
Lakeshore Garden,,LKRG,24118,Lakeshore Garden (Towards Nanjappa Circle),13.06987,77.56481,,
Lakkaiahana Doddy,,LKND,28455,Lakkaiahana Doddy (Towards Mayaganahalli),12.77912,77.3351,,
Lakkaiahanapalya,,LKPL1,28456,Lakkaiahanapalya (Towards Giriyappanapalya),12.88757,77.40469,,
Lakkaiahnapalya,,LKPL,28458,Lakkaiahnapalya (Towards Koluru),12.88949,77.40243,,
Lakkaiahnapalya,,LKPL,33659,Lakkaiahnapalya (Towards Donnenahalli),12.88936,77.40252,,
Lakkaiahnapalya 1,,LKPL1,31390,Lakkaiahnapalya 1 (Towards Koluru),12.88751,77.40469,,
Lakkasandra,,LKS,20965,Lakkasandra (Towards Bengaluru Dairy Circle),12.94318,77.59735,,
Lakkasandra,,LKS,20966,Lakkasandra (Towards KR Market),12.94383,77.59713,,
Lakkasandra,,LKS8,38439,Lakkasandra (Towards Sugganahalli),12.79512,77.3245,,
Lakkasandra Cross T Beguru,,LKSDRC1,28460,Lakkasandra Cross T Beguru (Towards Kuluvanahalli),13.14979,77.29049,,
Lakkenahalli Cross,,LKNCG,28462,Lakkenahalli Cross (Towards Mahadevapura Nelamangala),13.062,77.29674,,
Lakkenahalli Cross,,LKNCG,33661,Lakkenahalli Cross (Towards Gudemaranahalli handpost),13.06183,77.29677,,
Lakkenahalli Junction Sondekoppa Road,,LKNHL1,28464,Lakkenahalli Junction Sondekoppa Road (Towards Sondekoppa),13.04462,77.39278,,
Lakkenahalli Junction Sondekoppa Road,,LKNHL1,33662,Lakkenahalli Junction Sondekoppa Road (Towards Nelamangala),13.04459,77.39273,,
Lakkondahalli,,LKKDHI,28467,Lakkondahalli (Towards Handarahalli),13.11767,77.77041,,
Lakkondahalli Gate,,LKD-1,28469,Lakkondahalli Gate (Towards Hosakote),13.11721,77.77346,,
Lakkondahalli Gate,,LKD-1,33664,Lakkondahalli Gate (Towards Sulibele),13.11712,77.77344,,
Lakkondahalli Temple,,LKDHL,28471,Lakkondahalli Temple (Towards Hosakote),13.11071,77.77428,,
Lakkondahalli Temple,,LKDHL,33665,Lakkondahalli Temple (Towards Sulibele),13.11064,77.77427,,
Lakkuppe,,LKP2,21558,Lakkuppe (Towards Tavarekere),12.96992,77.41006,,
Lakkuppe,,LKP2,21559,Lakkuppe (Towards Gollarahatti),12.97004,77.40989,,
Lakkur,,LKR 3,28475,Lakkur (Towards Narayanakere),12.92756,77.88596,,
Lakkur,,LKR 3,33666,Lakkur (Towards Pura),12.92771,77.88626,,
Lakkur,,LKR1,33667,Lakkur (Towards Doddakunte),12.92763,77.88631,,
Lakkur,,LKR1,33668,Lakkur (Towards Kodihalli),12.92739,77.88634,,
Lakshmaiah Badavane,,LKB,33669,Lakshmaiah Badavane (Towards Lakshmaiah Badavane Last Stop),12.9809,77.46432,,
Lakshman Rao Nagara Anepalya,,LRN,28480,Lakshman Rao Nagara Anepalya (Towards Anepalya Junction),12.95029,77.61754,,
Lakshman Rao Nagara Anepalya,,LRN,33670,Lakshman Rao Nagara Anepalya (Towards Last Bus Stop),12.9504,77.61751,,
Lakshmi Devastana,,LKSMD,28482,Lakshmi Devastana (Towards Sondekoppa),13.0783,77.39275,,
Lakshmi Devastana,,LKSMD,33671,Lakshmi Devastana (Towards Nelamangala),13.07828,77.39271,,
Lakshmi Institution,,LKMI,39572,Lakshmi Institution (Towards Sunkadakatte),12.98862,77.50878,,
Lakshmi Layout,,LKMLO,24285,Lakshmi Layout (Towards NICE Road),12.86814,77.62803,,
Lakshmi Layout,,LKMLO,24351,Lakshmi Layout (Towards Beguru),12.86791,77.6282,,
Lakshmi Temple,,GLT3,28484,Lakshmi Temple (Towards Ganigarapalya),12.88637,77.49841,,
Lakshmi Temple,,GLT3,33672,Lakshmi Temple (Towards Konasandra Cross),12.88629,77.49845,,
Lakshmi Venkateshwara Temple,,LVNKTL,22218,Lakshmi Venkateshwara Temple (Towards Dodda Bommasandra),13.07443,77.55743,,
Lakshmi Venkateshwara Temple,,LVNKTL,22219,Lakshmi Venkateshwara Temple (Towards Vidyaranyapura),13.07442,77.5574,,
Lakshmidevi Nagara,,LXMI,24008,Lakshmidevi Nagara (Towards Vidhanasoudha Layout),13.01548,77.52603,,
Lakshmidevi Nagara,,LXMI,24009,Lakshmidevi Nagara (Towards Kanteerava Nagara),13.01552,77.52599,,
Lakshmidevi Nagara Cross(Sonal Garments),,SNLG1,24006,Lakshmidevi Nagara Cross(Sonal Garments) (Towards Lakshmidevi Nagara),13.02129,77.52651,,
Lakshmipura,,LKMP,22222,Lakshmipura (Towards Indira Nagara),12.97827,77.63218,,
Lakshmipura,,LKMP,22223,Lakshmipura (Towards Halasuru),12.97816,77.63228,,
Lakshmipura,,LKMPR,22220,Lakshmipura (Towards Kaggalipura),12.83321,77.51377,,
Lakshmipura,,LKMPR,22221,Lakshmipura (Towards Banashankari Bus Station),12.83318,77.51361,,
Lakshmipura,,LKMPR123,33679,Lakshmipura (Towards Uddandahalli),12.89216,77.39209,,
Lakshmipura,,LKMPR123,33680,Lakshmipura (Towards Koluru),12.89228,77.39218,,
Lakshmipura,,LKSHMPR,33673,Lakshmipura (Towards Magadi Road),12.98962,77.38321,,
Lakshmipura,,LKSMP2,28496,Lakshmipura (Towards Abbigere Cross),13.08632,77.5287,,
Lakshmipura,,LKSMP2,33683,Lakshmipura (Towards Byalakere),13.08628,77.52871,,
Lakshmipura,,LKSP,33674,Lakshmipura (Towards Madanayakanahalli),13.03742,77.46118,,
Lakshmipura,,LKSP,33675,Lakshmipura (Towards BMTC Training Centre),13.03747,77.4612,,
Lakshmipura Cross,,LKPC-12,28500,Lakshmipura Cross (Towards Abbigere Dinne),13.09212,77.5334,,
Lakshmipura Cross,,LKPC-12,33684,Lakshmipura Cross (Towards MS Palya),13.09209,77.534,,
Lakshmipura Cross,,LKPC-12,33685,Lakshmipura Cross (Towards Shivakote),13.09209,77.53397,,
Lakshmipura Cross,,LKPC-12,33686,Lakshmipura Cross (Towards Somashettahalli Cross),13.09212,77.5333,,
Lakshmipura Kalkere,,LSPK,33687,Lakshmipura Kalkere (Towards Lakshmipura Kalkere),12.81872,77.59393,,
Lakshmisagara,,LKSMSG,28506,Lakshmisagara (Towards Vajarahalli),12.82481,77.40439,,
Lakshmisagara,,LKSMSG,33690,Lakshmisagara (Towards Lakshmisagara Gate),12.82485,77.40438,,
Lakshmisagara,,LSS1,33688,Lakshmisagara (Towards Ali Bommasandra),12.81058,77.72418,,
Lakshmisagara,,LSS1,33689,Lakshmisagara (Towards Hale Chandapura),12.81057,77.72424,,
Lal Bahaddur Shastri Nagara,,LBSN1,28511,Lal Bahaddur Shastri Nagara (Towards Lal Bahaddur Shastri Nagara),12.96927,77.67022,,
Lal Bahaddur Shastri Nagara,,LBSN3,33692,Lal Bahaddur Shastri Nagara (Towards Anjanapura),12.85722,77.5733,,
Lal Bahaddur Shastri Nagara,,LBSN3,33693,Lal Bahaddur Shastri Nagara (Towards Kembathalli),12.85723,77.57356,,
Lalbagh Hopcoms,,LBGH,36140,Lalbagh Hopcoms (Towards Lalbagh Main Gate),12.95184,77.59079,,
Lalbagh Hopcoms,,LLHPCS1,23825,Lalbagh Hopcoms (Towards Lakkasandra),12.95134,77.59126,,
Lalbagh Hopcoms,,LLHPCS1,23922,Lalbagh Hopcoms (Towards KR Market),12.95122,77.59132,,
Lalbagh Hopcoms,,LLHPCS1,36141,Lalbagh Hopcoms (Towards Shanthinagara bus stand),12.95182,77.59056,,
Lalbagh Main Gate,,LBMGT,23675,Lalbagh Main Gate (Towards Jayanagara 4th Black),12.95249,77.58335,,
Lalbagh Main Gate,,LGHM,20967,Lalbagh Main Gate (Towards KR Market),12.95427,77.58449,,
Lalbagh Main Gate,,LGHM,23666,Lalbagh Main Gate (Towards Lakkasandra),12.95408,77.58554,,
Lalbagh Metro Station,,LBWG1,38814,Lalbagh Metro Station (Towards Town Hall),12.94739,77.57993,,
Lalbagh West Gate,,LALBW,22225,Lalbagh West Gate (Towards PK Circle),12.94963,77.57993,,
Lalbagh West Gate,,LBGMG2,20968,Lalbagh West Gate (Towards Ramakrishna Ashrama),12.94826,77.57918,,
Lalbagh West Gate,,LBGW,38846,Lalbagh West Gate (Towards Minerva Circle),12.94838,77.57966,,
Lalbagh West Gate (Lalbagh Metro Station),,LALBW,22224,Lalbagh West Gate (Lalbagh Metro Station) (Towards RV Teachers College),12.94758,77.58009,,
Lavanya Talkies,,LVT,28514,Lavanya Talkies (Towards Coles Park),12.98611,77.61542,,
Lavanya Talkies,,LVT,35357,Lavanya Talkies (Towards Shivaji Nagara),12.98601,77.61551,,
Leelavathi Estate,,LLVTET,28521,Leelavathi Estate (Towards Nelamangala),13.00088,77.34987,,
Leelavathi Estate,,LLVTET,33696,Leelavathi Estate (Towards Goravanahalli),13.00087,77.34992,,
Lido Talkies,,LIDO,20969,Lido Talkies (Towards Kempegowda Bus Station),12.97277,77.62141,,
Lido Talkies,,LIDO,22226,Lido Talkies (Towards Halasuru),12.97277,77.62074,,
Lido Talkies,,TRNC,21235,Lido Talkies (Towards Hosakote),12.97346,77.62005,,
Life Style (Sacred Heart School),,KVASC,20970,Life Style (Sacred Heart School) (Towards Kempegowda Bus Station),12.96692,77.61018,,
Lingadeera Mallsandra,,LDMLS,28525,Lingadeera Mallsandra (Towards Lingadeera Mallasandra),12.97917,77.87117,,
Lingadeera Mallsandra Cross,,LDMLS,28527,Lingadeera Mallsandra Cross (Towards Medahalli),12.98345,77.87104,,
Lingadeera Mallsandra Cross,,LDMLS,33698,Lingadeera Mallsandra Cross (Towards Marasandra),12.98353,77.87114,,
Lingadeeranahalli,,LDH,28529,Lingadeeranahalli (Towards Herohalli),12.99986,77.4794,,
Lingadeeranahalli,,LDH,33699,Lingadeeranahalli (Towards Lingadeeranahalli),12.99989,77.47949,,
Lingadeeranahalli Arch,,LDHA,29566,Lingadeeranahalli Arch (Towards Vidyamanyanagara),12.99962,77.48869,,
Lingadeeranahalli Arch,,LDHA,35437,Lingadeeranahalli Arch (Towards Lingadeeranahalli),12.99961,77.48872,,
Lingadhiranahalli 10th Cross,,LDH10C,29374,Lingadhiranahalli 10th Cross (Towards Vidyamanyanagara),13.00951,77.47431,,
Linganahalli,,LNGNHL1,28531,Linganahalli (Towards Shivakote),13.15549,77.52294,,
Linganahalli,,LNGNHL1,33700,Linganahalli (Towards Linganahalli Gate),13.15541,77.52284,,
Linganahalli Gate,,LNGNHL,33701,Linganahalli Gate (Towards Koluvarayanahalli),13.15812,77.52392,,
Linganahalli Gate,,LNGNHL1,28533,Linganahalli Gate (Towards Linganahalli),13.15813,77.52395,,
Linganahalli Gate,,LNGNHL1,36098,Linganahalli Gate (Towards Singanayakanahalli),13.15816,77.52391,,
Lingapura,,LINGP,33702,Lingapura (Towards Lingapura),12.76222,77.67852,,
Lingapura,,LINGP,33703,Lingapura (Towards Nayanahalli),12.76212,77.67869,,
Lingapura,,LNGPR,28537,Lingapura (Towards Seegehalli Cross),12.82141,77.44405,,
Lingapura,,LNGPR,33704,Lingapura (Towards Thippuru),12.82141,77.44411,,
Lingarajapura,,LGPR,28541,Lingarajapura (Towards Mylappanahalli),13.12683,77.53373,,
Lingarajapura,,LGPR,33706,Lingarajapura (Towards Shamarajapura),13.12689,77.53385,,
Lingarajapura,,LNGRPR,22227,Lingarajapura (Towards Hennur Junction),13.01253,77.62579,,
Lingarajapura,,LNGRPR,22228,Lingarajapura (Towards Coles Park),13.01255,77.62589,,
Lingarajapura Bridge,,LNG1,22229,Lingarajapura Bridge (Towards Hennur Junction),13.00906,77.6232,,
Lingarajapura Bridge,,LNG1,22230,Lingarajapura Bridge (Towards Coles Park),13.00905,77.62333,,
Lingarajapura Indira Canteen,,LHIC,39334,Lingarajapura Indira Canteen (Towards Lingarajapura),13.00765,77.63048,,
Lingenahalli,,LGNH,28545,Lingenahalli (Towards Buragamarada Palya),13.0656,77.32496,,
Lingenahalli,,LGNH,33708,Lingenahalli (Towards Lingenahalli),13.06543,77.32488,,
Link Road,,LNKRD,20971,Link Road (Towards Kempegowda Bus Station),12.99426,77.57388,,
Lohithanagara (Nelamangala),,LHNR,28549,Lohithanagara (Nelamangala) (Towards Nelamangala),13.10713,77.38233,,
Lohithanagara (Nelamangala),,LHNR,33709,Lohithanagara (Nelamangala) (Towards Gangadharanapalya),13.10711,77.3823,,
Lottegollahalli,,LTGHL,28552,Lottegollahalli (Towards Baliga Circle),13.04893,77.56748,,
Lottegollahalli,,LTGHL,33710,Lottegollahalli (Towards Devinagara Cross),13.04892,77.5675,,
Loyola School,,LYLASC,35161,Loyola School (Towards Kalena Agrahara),12.87103,77.59364,,
Loyola School,,LYLASC,35231,Loyola School (Towards Meenakshi Temple),12.87078,77.59333,,
Loyola School,,LYLSC,36211,Loyola School (Towards Bilekahalli),12.87108,77.59339,,
Lumbini International Public School,,LIPS2,39317,Lumbini International Public School (Towards Kattigenahalli),13.11591,77.62463,,
Lurdubayi Samudaya Bhavana,,CHWNG,28518,Lurdubayi Samudaya Bhavana (Towards Summanahalli),12.99723,77.52339,,
Lurdubayi Samudaya Bhavana,,CHWNG,33695,Lurdubayi Samudaya Bhavana (Towards Goraguntepalya),12.99752,77.52334,,
M Gopahalli,,MGPHL,28558,M Gopahalli (Towards Ramanahali),12.72589,77.40248,,
M Gopahalli,,MGPHL,33712,M Gopahalli (Towards Kolliganahalli),12.72597,77.40251,,
M Hosahalli Gate,,MHG2,28560,M Hosahalli Gate (Towards Hosakote),13.10917,77.87763,,
M Hosahalli Gate,,MHG2,33713,M Hosahalli Gate (Towards Kolara),13.1094,77.87758,,
M Karenahalli,,KRNHL,28562,M Karenahalli (Towards Bidadi),12.81818,77.36575,,
M Karenahalli,,KRNHL,33714,M Karenahalli (Towards Kaka Ramanahalli),12.81812,77.36573,,
M Medahalli,,MMDH,38367,M Medahalli (Towards Last Stop),12.73392,77.73928,,
M S Nagara (Thirumenahalli),,MSNR TMH,38787,M S Nagara (Thirumenahalli) (Towards Yelahanka),13.09726,77.63581,,
M S Nagara (Thirumenahalli),,MSNR TMH,38788,M S Nagara (Thirumenahalli) (Towards Thanisandra),13.09731,77.63592,,
M Sathyawara,,MSYWA,28564,M Sathyawara (Towards E Muthasandra),13.14397,77.79809,,
M Sathyawara,,MSYWA,33715,M Sathyawara (Towards Hasigala),13.14391,77.79787,,
MC Donald,,HSRBDA,33892,MC Donald (Towards HSR Layout Club),12.91231,77.63796,,
MC Donald,,HSRBDAC,28920,MC Donald (Towards HSR Layout 5th Main),12.91226,77.63799,,
MC Layout,,MCL1,21013,MC Layout (Towards Agrahara Dasarahalli),12.97498,77.54212,,
MD Block,,MDBCK,28922,MD Block (Towards Bandi Reddy Circle),12.99324,77.56954,,
MD Block,,MDBCK,33893,MD Block (Towards Malleshwaram),12.99328,77.56951,,
MEG Centre,,MEGC1,33914,MEG Centre (Towards Halasuru),12.98736,77.62262,,
MEG Centre,,MEGC1,33915,MEG Centre (Towards Lavanya Talkies),12.98701,77.62255,,
MEG Centre (KIA),,MEGC,39261,MEG Centre (KIA) (Towards Trinity Circle),12.98848,77.61742,,
MEI Colony Laggere,,MEICLGR,28964,MEI Colony Laggere (Towards Laggere),13.01998,77.52075,,
MEI Colony Laggere,,MEICLGR,33916,MEI Colony Laggere (Towards Laggere Cross),13.01996,77.5207,,
MEI Factory,,MEI2,21016,MEI Factory (Towards Jalahalli Cross),13.0264,77.54402,,
MEI Factory,,MEI2,21017,MEI Factory (Towards Yashwanthapura bus station),13.02652,77.54439,,
MEI Layout,,MEILO1,28966,MEI Layout (Towards Bagalagunte),13.06056,77.50271,,
MEI Layout,,MEILO1,33917,MEI Layout (Towards MEI Layout),13.06052,77.50272,,
